"account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan_default","loan","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
"2359",1996-07-14,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",3119,3119,73,37079,600
"2360",1996-08-27,"monthly","Plzen - mesto",1,0,NA,NA,NA,NA,NA,"F",7580,7580,58,69532,300
"2361",1994-02-25,"monthly","Plzen - sever",1,1,156672,4352,36,"expired","F","T",4613,4352,159,41877,500
"2362",1996-12-30,"monthly","Jindrichuv Hradec",2,0,NA,NA,NA,NA,NA,"F",2259,2259,45,26300,700
"2363",1994-10-07,"monthly","Pardubice",1,1,NA,NA,NA,NA,NA,"F",1525,599,103,42570,700
"2364",1995-05-03,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",2033,2033,89,35388,1100
"2365",1994-11-04,"monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,NA,"F",3061,3061,101,34744,500
"2366",1997-05-20,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",1261,388,36,33012,700
"2367",1995-03-04,"monthly","Plzen - sever",1,0,NA,NA,NA,NA,NA,"F",5601,3678,94,71027,800
"2369",1997-07-19,"monthly","Semily",2,0,NA,NA,NA,NA,NA,"F",7292,207,38,82259,600
"2370",1997-10-01,"monthly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",9747,9747,33,65391,300
"2371",1997-10-23,"weekly","Cesky Krumlov",2,0,NA,NA,NA,NA,NA,"F",12510,294,27,78923,600
"2372",1997-06-15,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1946,107,42,33608,500
"2373",1996-09-29,"monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,NA,"F",2377,2377,51,25160,1100
"2374",1995-12-07,"monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",2331,2331,75,34017,200
"2375",1994-05-16,"monthly","Rokycany",1,0,NA,NA,NA,NA,NA,"F",7022,279,111,94298,1000
"2376",1996-12-14,"monthly","Novy Jicin",1,0,NA,NA,NA,NA,NA,"F",4428,4428,51,69929,600
"2377",1994-11-13,"monthly","Vsetin",1,0,NA,NA,NA,NA,NA,"F",1652,305,95,26284,300
"2378",1993-01-01,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",9612,9612,186,151483,700
"2379",1993-01-10,"monthly","Chrudim",1,0,NA,NA,NA,NA,NA,"F",3190,46,152,33135,800
"2380",1997-02-27,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",4206,4206,52,46776,1000
"2381",1997-02-13,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",9358,9358,48,71894,600
"2382",1994-03-08,"monthly","Kromeriz",1,0,NA,NA,NA,NA,NA,"F",3123,3123,111,40485,1000
"2383",1996-08-05,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",3334,139,67,63925,300
"2384",1994-12-23,"monthly","Teplice",1,0,NA,NA,NA,NA,NA,"F",4282,4282,97,131556,500
"2385",1996-11-15,"monthly","Prostejov",1,0,NA,NA,NA,NA,NA,"F",1305,1305,52,71913,300
"2386",1996-12-17,"monthly","Pribram",1,0,NA,NA,NA,NA,NA,"F",2042,1797,52,84973,600
"2387",1996-06-22,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",3414,3414,59,25618,800
"2388",1993-06-09,"monthly","Sokolov",1,1,NA,NA,NA,NA,NA,"F",2328,2328,129,34939,300
"2389",1996-06-02,"monthly","Teplice",1,0,NA,NA,NA,NA,NA,"F",3912,3912,63,76551,1000
"2390",1996-02-12,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",11464,2206,84,119584,700
"2391",1997-11-07,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",4959,4959,32,42555,500
"2392",1997-05-18,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,25,64547,1100
"2393",1993-01-07,"monthly","Praha - vychod",1,0,NA,NA,NA,NA,NA,"F",4292,1253,152,49006,900
"2394",1997-08-23,"monthly","Uherske Hradiste",2,0,NA,NA,NA,NA,NA,"F",3131,182,31,78548,400
"2395",1996-06-24,"monthly","Beroun",1,1,NA,NA,NA,NA,NA,"F",3696,3696,77,50192,500
"2396",1993-02-22,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",2548,2548,137,31870,500
"2397",1996-06-14,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",3113,16,77,38968,1000
"2398",1996-11-25,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",NA,NA,94,52539,200
"2399",1994-04-26,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,191,79541,300
"2400",1996-06-15,"monthly","Teplice",2,0,NA,NA,NA,NA,NA,"F",1640,1640,57,43248,500
"2401",1994-08-26,"monthly","Jindrichuv Hradec",1,1,NA,NA,NA,NA,NA,"F",2782,2782,102,51769,1100
"2402",1997-11-06,"monthly","Pisek",1,0,NA,NA,NA,NA,NA,"F",2384,2384,29,46475,1000
"2403",1996-02-20,"monthly","Klatovy",1,0,NA,NA,NA,NA,NA,"F",3031,3031,86,39399,400
"2404",1997-06-05,"monthly","Mlada Boleslav",2,0,NA,NA,NA,NA,NA,"F",5488,5488,40,48067,200
"2405",1997-02-27,"monthly","Zlin",2,0,NA,NA,NA,NA,NA,"F",6407,6407,48,49968,600
"2406",1996-03-22,"monthly","Kolin",2,0,NA,NA,NA,NA,NA,"F",3186,3186,63,33887,400
"2407",1996-07-21,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7292,7292,63,43782,900
"2408",1996-12-27,"monthly","Plzen - mesto",1,0,NA,NA,NA,NA,NA,"F",3017,53,50,73900,600
"2409",1996-02-13,"monthly","Sumperk",1,0,NA,NA,NA,NA,NA,"F",5028,5028,78,77751,1100
"2410",1993-05-11,"monthly","Brno - mesto",2,0,NA,NA,NA,NA,NA,"F",3410,3410,131,80559,600
"2411",1993-06-27,"monthly","Jesenik",1,0,NA,NA,NA,NA,NA,"F",NA,NA,134,90525,700
"2413",1997-10-27,"monthly","Decin",1,0,17952,1496,12,"current","F","T",6448,1496,32,57469,500
"2414",1995-01-19,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1501,465,91,19980,400
"2415",1997-02-27,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",7308,7308,46,57067,1100
"2416",1996-01-23,"monthly","Kolin",2,0,NA,NA,NA,NA,NA,"F",9425,9425,73,62611,700
"2417",1993-08-20,"monthly","Chrudim",1,0,NA,NA,NA,NA,NA,"F",1843,1319,135,35354,800
"2418",1996-10-29,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,83,129046,200
"2419",1993-11-27,"monthly","Karlovy Vary",1,0,95808,7984,12,"expired","F","T",7984.3,7984.3,182,162567,900
"2420",1996-06-25,"monthly","Jablonec n. Nisou",1,0,NA,NA,NA,NA,NA,"F",2401,2401,64,27171,1000
"2421",1995-01-11,"monthly","Pisek",2,0,NA,NA,NA,NA,NA,"F",1544,220,91,51847,900
"2422",1997-08-29,"monthly","Plzen - jih",2,0,NA,NA,NA,NA,NA,"F",2809,2809,29,39670,200
"2423",1993-02-14,"monthly","Sokolov",1,1,NA,NA,NA,NA,NA,"F",1494,1317,137,31220,400
"2424",1995-10-13,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",14138,14138,121,153616,300
"2425",1993-01-23,"monthly","Usti nad Labem",1,1,NA,NA,NA,NA,NA,"F",5936,5936,166,45078,900
"2427",1993-10-08,"weekly","Karvina",1,0,NA,NA,NA,NA,NA,"F",5496,868,132,112553,800
"2428",1993-09-08,"monthly","Olomouc",2,1,NA,NA,NA,NA,NA,"F",NA,NA,131,67371,700
"2429",1993-02-06,"monthly","Trebic",1,1,NA,NA,NA,NA,NA,"F",6786,369,152,87152,600
"2430",1994-10-09,"monthly","Beroun",1,1,NA,NA,NA,NA,NA,"F",NA,NA,107,73782,900
"2431",1995-02-23,"monthly","Ostrava - mesto",1,1,NA,NA,NA,NA,NA,"F",2305,236,122,59851,400
"2432",1996-04-18,"monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,NA,"F",2554,2554,62,41170,1100
"2433",1993-02-19,"monthly","Novy Jicin",1,0,NA,NA,NA,NA,NA,"F",1757,1757,138,54109,500
"2434",1993-02-02,"monthly","Pelhrimov",1,1,NA,NA,NA,NA,NA,"F",2927,2927,169,34753,600
"2435",1993-11-01,"monthly","Louny",1,0,NA,NA,NA,NA,NA,"F",7904,1633.9,150,163430,200
"2436",1993-05-25,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",NA,NA,142,91924,400
"2437",1995-12-04,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",1338,656,75,21640,500
"2438",1997-11-16,"monthly","Novy Jicin",1,0,NA,NA,NA,NA,NA,"F",5817,705,28,34834,300
"2439",1996-08-13,"monthly","Ostrava - mesto",2,0,NA,NA,NA,NA,NA,"F",2096,2096,54,32013,500
"2440",1997-12-18,"monthly","Prachatice",1,1,NA,NA,NA,NA,NA,"F",6219,661,25,71111,1100
"2441",1996-12-22,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",4719,490,50,71934,200
"2442",1997-08-21,"monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,NA,"F",1568,540,29,20353,600
"2443",1997-06-25,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",7034,7034,37,69833,1000
"2444",1997-09-07,"monthly","Sumperk",1,0,NA,NA,NA,NA,NA,"F",2931.6,2931.6,34,105483,900
"2445",1996-07-07,"monthly","Usti nad Orlici",1,1,293160,4886,60,"current","F","T",4886,4886,84,135318,800
"2446",1995-01-16,"monthly","Beroun",1,0,NA,NA,NA,NA,NA,"F",6372,6372,104,63047,700
"2447",1997-07-14,"monthly","Louny",2,0,NA,NA,NA,NA,NA,"F",6911,6911,40,53494,12051
"2448",1997-05-11,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",1193,1067,35,18338,1000
"2449",1997-08-05,"monthly","Cheb",1,0,NA,NA,NA,NA,NA,"F",NA,NA,20,87902,200
"2450",1996-04-10,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",7915,1455,68,108553,900
"2451",1997-04-29,"monthly","Brno - mesto",1,0,NA,NA,NA,NA,NA,"F",6944,6944,42,53717,300
"2452",1997-07-14,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",3244,3244,31,29452,600
"2453",1993-03-08,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",2190,2190,141,29206,400
"2454",1994-05-07,"monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,NA,"F",NA,NA,190,96414,400
"2455",1997-02-06,"monthly","Sokolov",1,0,NA,NA,NA,NA,NA,"F",3262,3262,47,36954,200
"2456",1995-09-09,"monthly","Znojmo",1,0,200976,4187,48,"current","F","T",9554,4187.3,98,83554,600
"2457",1993-11-11,"monthly","Sumperk",1,0,NA,NA,NA,NA,NA,"F",3834,3834,140,36948,500
"2458",1993-03-14,"weekly","Teplice",1,0,NA,NA,NA,NA,NA,"F",NA,NA,141,98752,1100
"2459",1997-09-10,"monthly","Brno - venkov",2,0,NA,NA,NA,NA,NA,"F",1971,1971,33,30233,200
"2460",1993-11-22,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",435,435,135,70637,700
"2461",1997-09-28,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,40,35024,200
"2463",1994-10-11,"monthly","Breclav",1,0,NA,NA,NA,NA,NA,"F",3077,3077,102,57074,600
"2464",1993-07-02,"after every transaction","Decin",1,0,NA,NA,NA,NA,NA,"F",5555,2592,167,121856,900
"2465",1996-10-06,"monthly","Hodonin",1,0,NA,NA,NA,NA,NA,"F",3176,454,55,32087,1000
"2466",1997-04-11,"monthly","Most",1,0,NA,NA,NA,NA,NA,"F",3733,37,44,89302,400
"2467",1993-05-29,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",5332,5332,136,99229,400
"2468",1996-07-13,"monthly","Kladno",1,0,NA,NA,NA,NA,NA,"F",2094,2094,55,31838,400
"2469",1996-02-05,"monthly","Praha - zapad",1,1,NA,NA,NA,NA,NA,"F",2220,2220,65,25007,200
"2470",1994-07-23,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",4511,1042,110,67174,700
"2471",1994-07-03,"monthly","Kutna Hora",2,0,NA,NA,NA,NA,NA,"F",3277,205,112,131102,600
"2472",1994-02-08,"monthly","Prostejov",2,0,NA,NA,NA,NA,NA,"F",4109,1233,123,108503,800
"2473",1996-02-16,"monthly","Ceske Budejovice",2,0,NA,NA,NA,NA,NA,"F",1760,236,65,24215,200
"2474",1996-04-20,"monthly","Decin",1,0,NA,NA,NA,NA,NA,"F",2251,121,74,24427,200
"2475",1996-10-13,"monthly","Pelhrimov",1,1,NA,NA,NA,NA,NA,"F",3829,166,57,53645,600
"2476",1993-12-12,"monthly","Ceska Lipa",2,1,NA,NA,NA,NA,NA,"F",2854,2854,117,26009,900
"2477",1997-02-11,"monthly","Praha - zapad",1,0,NA,NA,NA,NA,NA,"F",3096,3096,52,31270,800
"2479",1993-10-09,"monthly","Pisek",1,0,NA,NA,NA,NA,NA,"F",3022,204,137,35879,1100
"2480",1997-09-07,"monthly","Jablonec n. Nisou",1,0,NA,NA,NA,NA,NA,"F",3022,3022,45,127009,400
"2481",1995-10-28,"monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,NA,"F",NA,NA,21,29100,1100
"2482",1994-02-23,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",7381,55,130,60912,500
"2483",1996-09-29,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4996,4926,56,82981,600
"2484",1993-01-03,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",2343,538,147,53806,1100
"2485",1997-08-18,"monthly","Usti nad Labem",1,0,NA,NA,NA,NA,NA,"F",1944,1944,29,28383,800
"2486",1993-02-27,"monthly","Hl.m. Praha",1,0,24516,2043,12,"expired","F","T",2043,2043,198,154473,200
"2487",1995-10-22,"monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,NA,"F",1828,228,99,42851,900
"2488",1993-04-06,"monthly","Kolin",2,1,NA,NA,NA,NA,NA,"F",2030,2030,139,38757,400
"2489",1993-03-09,"monthly","Olomouc",1,1,NA,NA,NA,NA,NA,"F",3854,3854,141,31996,900
"2490",1995-02-21,"monthly","Domazlice",1,1,NA,NA,NA,NA,NA,"F",3526,649,97,82125,700
"2491",1996-03-01,"monthly","Sumperk",1,0,NA,NA,NA,NA,NA,"F",3232,1,75,36221,500
"2492",1997-09-01,"monthly","Opava",1,0,NA,NA,NA,NA,NA,"F",3235,506,33,30169,700
"2493",1993-03-29,"monthly","Uherske Hradiste",2,1,NA,NA,NA,NA,NA,"F",5375,5375,174,85462,300
"2494",1994-04-23,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",4206,693,113,106583,200
"2495",1997-03-19,"monthly","Karvina",1,0,NA,NA,NA,NA,NA,"F",856,856,18,49400,200
"2496",1994-05-21,"monthly","Trutnov",2,1,165120,2752,60,"current","F","T",4982,2752,129,37946,1100
"2497",1993-03-16,"monthly","Znojmo",1,0,NA,NA,NA,NA,NA,"F",3970,1871,152,45664,300
"2498",1996-03-01,"monthly","Teplice",1,1,NA,NA,NA,NA,NA,"F",4223,1798,74,51923,400
"2499",1996-02-08,"monthly","Benesov",1,0,NA,NA,NA,NA,NA,"F",1933,112,88,45064,400
"2500",1995-10-26,"monthly","Trebic",1,0,NA,NA,NA,NA,NA,"F",NA,NA,60,46436,700
"2501",1994-02-26,"monthly","Sokolov",1,1,NA,NA,NA,NA,NA,"F",3142,524,118,97607,600
"2502",1996-10-21,"monthly","Ceska Lipa",1,1,NA,NA,NA,NA,NA,"F",3885,3885,54,33035,800
"2503",1993-03-05,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",6279,6279,153,73196,600
"2504",1993-12-09,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",5513,5513,123,88357,300
"2505",1996-05-16,"monthly","Prostejov",2,0,NA,NA,NA,NA,NA,"F",1825,136,59,31667,200
"2506",1996-07-12,"after every transaction","Domazlice",1,0,NA,NA,NA,NA,NA,"F",10076,10076,79,122508,400
"2507",1996-12-28,"monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,NA,"F",4556,4556,60,41905,700
"2508",1993-03-14,"monthly","Chomutov",1,1,NA,NA,NA,NA,NA,"F",2193,2193,135,31418,700
"2509",1997-06-13,"monthly","Hradec Kralove",1,0,NA,NA,NA,NA,NA,"F",7073,1950,56,134815,900
"2510",1993-08-28,"monthly","Trebic",1,0,NA,NA,NA,NA,NA,"F",6922,92,129,78722,1100
"2511",1994-05-01,"monthly","Teplice",2,0,NA,NA,NA,NA,NA,"F",3059,2696,117,69829,700
"2513",1993-07-22,"monthly","Karvina",1,1,NA,NA,NA,NA,NA,"F",2655,2655,145,31724,200
"2514",1995-08-13,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",4001,4001,82,104469,200
"2515",1995-10-24,"monthly","Zlin",1,0,NA,NA,NA,NA,NA,"F",NA,NA,65,137529,800
"2516",1995-11-16,"monthly","Kutna Hora",1,0,466608,9721,48,"current","F","T",9721,9721,84,78770,300
"2517",1996-11-10,"after every transaction","Brno - venkov",1,0,NA,NA,NA,NA,NA,"F",11769,11769,51,94577,600
"2519",1993-01-15,"monthly","Kladno",1,0,NA,NA,NA,NA,NA,"F",1599,1599,140,53200,500
"2520",1995-07-25,"monthly","Pisek",1,0,NA,NA,NA,NA,NA,"F",2355,2355,86,31566,400
"2521",1995-05-19,"monthly","Vyskov",1,0,NA,NA,NA,NA,NA,"F",6002,6002,87,83633,1000
"2522",1996-01-21,"monthly","Liberec",1,1,NA,NA,NA,NA,NA,"F",NA,NA,75,78633,-2981
"2523",1993-05-11,"monthly","Praha - vychod",1,0,NA,NA,NA,NA,NA,"F",1819,41,152,30337,400
"2524",1994-12-19,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2550,2550,94,31966,300
"2525",1995-05-08,"monthly","Jicin",1,0,NA,NA,NA,NA,NA,"F",2929,2408,101,39530,500
"2526",1996-07-04,"monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,NA,"F",3964,3964,61,29987,800
"2527",1993-03-19,"monthly","Louny",2,1,NA,NA,NA,NA,NA,"F",5774,2322.6,194,145753,1000
"2528",1993-03-25,"monthly","Znojmo",1,0,NA,NA,NA,NA,NA,"F",2824,2824,135,31518,1000
"2530",1996-07-02,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",4379,99,62,78103,400
"2531",1996-12-21,"monthly","Trutnov",1,0,NA,NA,NA,NA,NA,"F",1614,1614,46,46458,200
"2532",1996-12-24,"monthly","Louny",2,1,NA,NA,NA,NA,NA,"F",12133,12133,49,118822,500
"2533",1995-06-27,"monthly","Semily",1,0,NA,NA,NA,NA,NA,"F",NA,NA,108,60168,412
"2534",1993-06-03,"monthly","Trebic",1,0,NA,NA,NA,NA,NA,"F",2190,1220,160,40087,400
"2535",1997-01-21,"monthly","Trebic",2,0,NA,NA,NA,NA,NA,"F",4273,90,48,59486,1100
"2536",1994-10-28,"monthly","Usti nad Labem",1,1,NA,NA,NA,NA,NA,"F",3136,3136,98,38728,500
"2537",1997-02-09,"monthly","Plzen - jih",1,0,NA,NA,NA,NA,NA,"F",13540,13540,66,144509,400
"2538",1994-01-30,"monthly","Havlickuv Brod",1,1,NA,NA,NA,NA,NA,"F",3689,3689,116,36953,200
"2539",1997-04-24,"monthly","Karlovy Vary",1,0,NA,NA,NA,NA,NA,"F",1919,1904,37,34923,500
"2540",1995-04-01,"monthly","Brno - mesto",1,1,NA,NA,NA,NA,NA,"F",NA,NA,154,78004,500
"2541",1994-11-08,"monthly","Hodonin",2,0,NA,NA,NA,NA,NA,"F",2238,1822,111,73369,400
"2542",1993-08-07,"monthly","Tabor",1,1,NA,NA,NA,NA,NA,"F",2637,308,160,38177,300
"2543",1993-02-13,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",2145,2145,143,85162,1100
"2544",1996-12-04,"monthly","Louny",1,0,NA,NA,NA,NA,NA,"F",2920,5,70,76708,300
"2545",1996-12-04,"monthly","Hl.m. Praha",2,0,428784,8933,48,"current","F","T",8933,671,69,47281,1100
"2546",1994-12-08,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4896.5,480,99,128389,300
"2547",1995-04-28,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",5492,5492,90,104309,800
"2548",1996-01-06,"monthly","Hodonin",1,1,NA,NA,NA,NA,NA,"F",NA,NA,87,50073,300
"2549",1993-11-12,"monthly","Ostrava - mesto",2,0,NA,NA,NA,NA,NA,"F",2085,2085,125,61276,200
"2550",1995-11-11,"monthly","Bruntal",1,0,NA,NA,NA,NA,NA,"F",6828,49,82,103420,700
"2551",1996-02-08,"monthly","Kolin",2,0,NA,NA,NA,NA,NA,"F",11601,2390,92,149587,963
"2552",1993-07-01,"monthly","Usti nad Orlici",1,0,NA,NA,NA,NA,NA,"F",7035,7035,134,83474,1000
"2553",1995-07-24,"monthly","Usti nad Labem",1,0,NA,NA,NA,NA,NA,"F",9687,9687,85,62013,1100
"2554",1993-06-18,"monthly","Liberec",1,0,NA,NA,NA,NA,NA,"F",7607,7607,133,88226,400
"2555",1993-03-10,"monthly","Blansko",2,1,NA,NA,NA,NA,NA,"F",5464,2261,146,90024,17581
"2556",1997-10-19,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",2006,2006,25,16378,800
"2557",1993-11-17,"monthly","Teplice",1,0,NA,NA,NA,NA,NA,"F",2806,2806,152,38656,400
"2558",1997-08-04,"monthly","Nachod",1,0,NA,NA,NA,NA,NA,"F",1982,1982,35,20009,300
"2559",1995-06-01,"monthly","Ceska Lipa",1,0,NA,NA,NA,NA,NA,"F",5123,5123,94,69277,1000
"2560",1997-06-20,"monthly","Cesky Krumlov",1,1,NA,NA,NA,NA,NA,"F",4445,1146,43,41010,800
"2561",1996-09-29,"monthly","Kromeriz",1,0,NA,NA,NA,NA,NA,"F",7764,7764,58,79970,1100
"2562",1995-08-15,"monthly","Jablonec n. Nisou",1,1,NA,NA,NA,NA,NA,"F",2235,2235,77,22091,900
"2563",1995-01-17,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",2984,2984,128,55070,300
"2564",1997-06-03,"monthly","Liberec",1,0,NA,NA,NA,NA,NA,"F",8086,8086,39,60097,1000
"2565",1995-10-04,"monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,NA,"F",NA,NA,114,60727,400
"2566",1993-01-27,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,46,25800,800
"2567",1996-01-07,"monthly","Pelhrimov",1,0,NA,NA,NA,NA,NA,"F",2574,2574,79,32188,700
"2568",1994-03-02,"monthly","Pelhrimov",1,0,NA,NA,NA,NA,NA,"F",5228,306,117,74360,600
"2569",1994-06-10,"monthly","Benesov",1,1,NA,NA,NA,NA,NA,"F",1871,463,107,36026,1000
"2570",1995-12-19,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2051,2051,69,20110,400
"2571",1997-01-15,"monthly","Trebic",1,0,NA,NA,NA,NA,NA,"F",NA,NA,48,135623,700
"2572",1994-11-13,"after every transaction","Zlin",1,1,360000,7500,48,"current","F","T",7500,7500,152,137506,600
"2573",1996-07-16,"monthly","Kladno",1,0,NA,NA,NA,NA,NA,"F",NA,NA,24,76899,300
"2574",1993-02-02,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",9546,9546,171,116946,1100
"2575",1997-04-13,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",2171,407,38,32992,1000
"2576",1993-09-02,"monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,NA,"F",8106,8106,165,129341,500
"2577",1995-07-30,"monthly","Melnik",1,0,NA,NA,NA,NA,NA,"F",3347,3347,79,39451,1000
"2578",1996-03-25,"monthly","Brno - mesto",2,0,NA,NA,NA,NA,NA,"F",2846,2846,63,22882,1100
"2579",1997-10-18,"monthly","Karlovy Vary",1,0,NA,NA,NA,NA,NA,"F",2688,2688,34,36725,200
"2580",1995-11-09,"monthly","Prostejov",2,0,89340,1489,60,"current","F","T",5016,1489,92,90243,500
"2581",1993-03-11,"monthly","Olomouc",1,0,NA,NA,NA,NA,NA,"F",4769,4769,143,98535,500
"2582",1993-11-01,"monthly","Plzen - sever",1,0,NA,NA,NA,NA,NA,"F",1748,1381,127,91881,500
"2583",1993-05-11,"monthly","Uherske Hradiste",2,0,NA,NA,NA,NA,NA,"F",415,415,92,79326,1000
"2584",1993-07-08,"monthly","Svitavy",1,0,NA,NA,NA,NA,NA,"F",994,582,133,28741,200
"2585",1993-02-10,"monthly","Prerov",1,1,NA,NA,NA,NA,NA,"F",NA,NA,141,61618,-3503
"2586",1997-04-16,"monthly","Hodonin",2,0,NA,NA,NA,NA,NA,"F",NA,NA,54,137262,1000
"2587",1997-07-25,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,36,40412,-332
"2588",1993-12-04,"monthly","Kolin",1,0,NA,NA,NA,NA,NA,"F",6509,6509,126,82462,200
"2589",1996-12-04,"monthly","Praha - vychod",1,0,NA,NA,NA,NA,NA,"F",2236,1458,51,24801,700
"2590",1996-12-04,"monthly","Pardubice",1,0,NA,NA,NA,NA,NA,"F",1300,60,51,19352,700
"2591",1996-05-06,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",3301,3301,65,29176,800
"2592",1993-09-01,"monthly","Jesenik",1,1,NA,NA,NA,NA,NA,"F",5129,5129,142,95344,600
"2593",1996-07-06,"monthly","Kolin",1,0,NA,NA,NA,NA,NA,"F",7300,7300,62,65390,14022
"2594",1997-05-03,"after every transaction","Prachatice",1,0,NA,NA,NA,NA,NA,"F",10912,506,54,131058,400
"2595",1997-08-17,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",3481,3481,30,34177,300
"2596",1994-09-02,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",2285,2285,105,31128,200
"2597",1997-03-16,"monthly","Tachov",1,0,NA,NA,NA,NA,NA,"F",1957,1398,43,68274,600
"2598",1996-03-14,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",NA,NA,92,146063,-1165
"2599",1993-04-20,"monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,NA,"F",NA,NA,141,165026,-6855
"2600",1996-02-13,"monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,NA,"F",4379,4379,117,166758,1000
"2601",1996-11-24,"monthly","Karvina",2,0,NA,NA,NA,NA,NA,"F",NA,NA,14,20100,200
"2602",1996-06-17,"monthly","Nachod",2,0,NA,NA,NA,NA,NA,"F",4073,1332,70,58691,300
"2603",1996-06-14,"monthly","Nymburk",1,0,NA,NA,NA,NA,NA,"F",3210,3210,57,34692,300
"2604",1996-07-04,"monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,NA,"F",3965,3965,61,33457,700
